customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,engagement_score,charges_per_month,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
CUST-03939,Female,0,No,No,9,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,62.76,589.03,0,0-12 months,2,65.44777777777777,62,2,589.03,1,1,2,4,At Risk
CUST-03940,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,49.64,1441.89,0,24-48 months,3,51.49607142857143,43,3,1441.89,4,3,3,10,Loyal Customers
CUST-03941,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,37.41,1169.92,1,24-48 months,4,37.73935483870968,40,4,1169.92,4,4,3,11,Loyal Customers
CUST-03942,Female,0,Yes,No,3,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.48,229.89,0,0-12 months,4,76.63,68,4,229.89,1,4,1,6,Potential Loyalists
CUST-03943,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),105.32,1960.05,1,12-24 months,2,103.16052631578947,52,2,1960.05,3,1,4,8,Potential Loyalists
CUST-03944,Female,0,No,No,11,No,No,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,63.64,617.72,0,0-12 months,2,56.156363636363636,60,2,617.72,1,1,2,4,At Risk
CUST-03945,Male,1,Yes,No,16,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,65.57,1075.49,1,12-24 months,4,67.218125,55,4,1075.49,2,4,3,9,Loyal Customers
CUST-03946,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),84.86,3237.21,0,24-48 months,3,83.00538461538461,32,3,3237.21,5,3,5,13,Champions
CUST-03947,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,One year,No,Electronic check,25.7,693.93,0,24-48 months,3,25.70111111111111,44,3,693.93,4,3,2,9,Loyal Customers
CUST-03948,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.71,182.38,0,0-12 months,4,60.79333333333333,68,4,182.38,1,4,1,6,Potential Loyalists
CUST-03949,Female,0,No,No,19,Yes,No,No,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.19,1066.33,1,12-24 months,5,56.12263157894736,52,5,1066.33,3,5,3,11,Loyal Customers
CUST-03950,Male,1,Yes,No,6,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,54.04,438.92,1,0-12 months,3,73.15333333333334,65,3,438.92,1,3,1,5,At Risk
CUST-03951,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,59.33,1582.53,0,24-48 months,4,58.61222222222222,44,4,1582.53,4,4,3,11,Loyal Customers
CUST-03952,Female,0,No,Yes,30,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),44.53,1362.15,1,24-48 months,5,45.405,41,5,1362.15,4,5,3,12,Champions
CUST-03953,Male,1,No,No,13,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,33.36,433.59,0,12-24 months,2,33.35307692307692,58,2,433.59,2,1,1,4,At Risk
CUST-03954,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,540.22,0,0-12 months,3,45.01833333333334,59,3,540.22,2,3,1,6,Potential Loyalists
CUST-03955,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.43,1864.61,0,48+ months,4,26.262112676056336,0,4,1864.61,5,4,4,13,Champions
CUST-03956,Male,1,No,No,69,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),89.19,6174.1,0,48+ months,4,89.47971014492754,2,4,6174.1,5,4,5,14,Champions
CUST-03957,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,44.15,206.07,1,0-12 months,3,51.5175,67,3,206.07,1,3,1,5,At Risk
CUST-03958,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),45.12,90.0,0,0-12 months,4,90.0,70,4,90.0,1,4,1,6,Potential Loyalists
CUST-03959,Male,0,Yes,No,13,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),29.29,426.01,0,12-24 months,2,32.769999999999996,58,2,426.01,2,1,1,4,At Risk
CUST-03960,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),22.06,521.21,0,12-24 months,4,21.717083333333335,47,4,521.21,3,4,1,8,Potential Loyalists
CUST-03961,Male,0,No,Yes,4,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),99.36,449.96,1,0-12 months,3,112.49,67,3,449.96,1,3,1,5,At Risk
CUST-03962,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),52.94,1156.56,1,12-24 months,3,52.57090909090909,49,3,1156.56,3,3,3,9,Loyal Customers
CUST-03963,Female,1,No,Yes,34,No,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,44.91,1466.73,0,24-48 months,5,43.139117647058825,37,5,1466.73,4,5,3,12,Champions
CUST-03964,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,97.42,1875.9,0,12-24 months,2,98.73157894736842,52,2,1875.9,3,1,4,8,Potential Loyalists
CUST-03965,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),48.19,1176.14,0,12-24 months,3,51.13652173913044,48,3,1176.14,3,3,3,9,Loyal Customers
CUST-03966,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.17,1012.62,1,0-12 months,6,84.385,59,6,1012.62,2,5,2,9,Loyal Customers
CUST-03967,Female,0,Yes,Yes,11,Yes,No,No,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,93.32,947.46,1,0-12 months,3,86.13272727272728,60,3,947.46,1,3,2,6,Potential Loyalists
CUST-03968,Female,0,Yes,No,13,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,One year,No,Electronic check,86.86,1135.5,0,12-24 months,4,87.34615384615384,58,4,1135.5,2,4,3,9,Loyal Customers
CUST-03969,Female,0,No,No,12,Yes,No phone service,No,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,33.06,344.38,1,0-12 months,2,28.698333333333334,59,2,344.38,2,1,1,4,At Risk
CUST-03970,Male,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,80.9,2641.31,1,24-48 months,5,80.03969696969696,38,5,2641.31,4,5,5,14,Champions
CUST-03971,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,81.5,738.22,0,0-12 months,4,82.02444444444444,62,4,738.22,1,4,2,7,Potential Loyalists
CUST-03972,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.96,2300.89,0,24-48 months,2,92.03559999999999,46,2,2300.89,3,1,4,8,Potential Loyalists
CUST-03973,Male,0,Yes,No,42,Yes,No,DSL,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,60.83,2532.01,0,24-48 months,4,60.28595238095239,29,4,2532.01,5,4,4,13,Champions
CUST-03974,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),73.81,202.24,1,0-12 months,4,67.41333333333334,68,4,202.24,1,4,1,6,Potential Loyalists
CUST-03975,Female,0,Yes,No,25,Yes,No,No,No,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,37.7,1034.97,0,24-48 months,3,41.3988,46,3,1034.97,3,3,2,8,Potential Loyalists
CUST-03976,Female,0,Yes,Yes,20,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.48,1541.78,1,12-24 months,5,77.089,51,5,1541.78,3,5,3,11,Loyal Customers
CUST-03977,Female,1,No,No,28,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.72,2534.76,0,24-48 months,3,90.52714285714286,43,3,2534.76,4,3,4,11,Loyal Customers
CUST-03978,Female,0,Yes,No,23,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),103.99,2453.55,1,12-24 months,4,106.67608695652174,48,4,2453.55,3,4,4,11,Loyal Customers
CUST-03979,Male,1,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),70.0,1142.41,1,12-24 months,4,71.400625,55,4,1142.41,2,4,3,9,Loyal Customers
CUST-03980,Male,0,No,No,55,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,107.01,5903.44,0,48+ months,2,107.33527272727272,16,2,5903.44,5,1,5,11,Loyal Customers
CUST-03981,Male,0,No,Yes,49,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,72.14,3551.11,0,48+ months,3,72.47163265306122,22,3,3551.11,5,3,5,13,Champions
CUST-03982,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),76.83,1850.69,0,12-24 months,2,77.11208333333333,47,2,1850.69,3,1,4,8,Potential Loyalists
CUST-03983,Male,0,No,Yes,11,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,64.26,632.83,1,0-12 months,1,57.53,60,1,632.83,1,1,2,4,At Risk
CUST-03984,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,40.23,2109.35,0,48+ months,5,40.56442307692308,19,5,2109.35,5,5,4,14,Champions
CUST-03985,Male,0,No,No,48,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),61.88,2975.01,0,24-48 months,3,61.979375000000005,23,3,2975.01,5,3,5,13,Champions
CUST-03986,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,103.56,2081.7,1,12-24 months,3,104.085,51,3,2081.7,3,3,4,10,Loyal Customers
CUST-03987,Female,1,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,32.74,447.23,0,0-12 months,4,40.657272727272726,60,4,447.23,1,4,1,6,Potential Loyalists
CUST-03988,Female,0,Yes,Yes,28,No,Yes,DSL,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),47.32,1314.59,1,24-48 months,2,46.949642857142855,43,2,1314.59,4,1,3,8,Potential Loyalists
CUST-03989,Female,0,No,Yes,46,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.01,2845.2,0,24-48 months,6,61.85217391304347,25,6,2845.2,5,5,5,15,Champions
CUST-03990,Female,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),24.87,494.24,0,12-24 months,3,23.535238095238096,50,3,494.24,3,3,1,7,Potential Loyalists
CUST-03991,Female,1,Yes,No,12,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.27,621.01,0,0-12 months,2,51.75083333333333,59,2,621.01,2,1,2,5,At Risk
CUST-03992,Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.49,670.59,0,12-24 months,5,51.58384615384615,58,5,670.59,2,5,2,9,Loyal Customers
CUST-03993,Male,0,No,Yes,18,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),48.99,884.12,0,12-24 months,3,49.117777777777775,53,3,884.12,2,3,2,7,Potential Loyalists
CUST-03994,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,30.92,333.29,0,12-24 months,5,25.63769230769231,58,5,333.29,2,5,1,8,Potential Loyalists
CUST-03995,Female,0,Yes,No,22,Yes,Yes,No,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,74.02,1688.33,1,12-24 months,4,76.74227272727272,49,4,1688.33,3,4,4,11,Loyal Customers
CUST-03996,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),109.37,297.53,0,0-12 months,4,99.17666666666666,68,4,297.53,1,4,1,6,Potential Loyalists
CUST-03997,Male,1,No,No,15,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.73,748.98,0,12-24 months,5,49.932,56,5,748.98,2,5,2,9,Loyal Customers
CUST-03998,Male,0,Yes,No,22,Yes,No,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,96.18,2110.94,1,12-24 months,4,95.95181818181818,49,4,2110.94,3,4,4,11,Loyal Customers
CUST-03999,Male,0,No,No,28,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,38.22,990.74,0,24-48 months,3,35.38357142857143,43,3,990.74,4,3,2,9,Loyal Customers
CUST-04000,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,One year,Yes,Mailed check,106.22,2142.92,0,12-24 months,3,107.146,51,3,2142.92,3,3,4,10,Loyal Customers
CUST-04001,Female,0,No,No,45,Yes,No phone service,No,No,No,No,No internet service,Yes,No internet service,Two year,No,Mailed check,84.0,3720.09,0,24-48 months,2,82.66866666666667,26,2,3720.09,5,1,5,11,Loyal Customers
CUST-04002,Female,1,No,No,41,No,No,No,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,23.67,987.29,0,24-48 months,3,24.080243902439022,30,3,987.29,5,3,2,10,Loyal Customers
CUST-04003,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,23.91,643.28,1,24-48 months,3,22.974285714285713,43,3,643.28,4,3,2,9,Loyal Customers
CUST-04004,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,91.86,2654.34,1,24-48 months,3,91.52896551724139,42,3,2654.34,4,3,5,12,Champions
CUST-04005,Male,0,No,No,14,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.55,1541.18,0,12-24 months,5,110.08428571428571,57,5,1541.18,2,5,3,10,Loyal Customers
CUST-04006,Male,0,Yes,No,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.89,241.36,0,0-12 months,2,48.272000000000006,66,2,241.36,1,1,1,3,Lost
CUST-04007,Male,0,No,Yes,21,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,61.07,1437.4,0,12-24 months,2,68.44761904761906,50,2,1437.4,3,1,3,7,Potential Loyalists
CUST-04008,Female,0,No,Yes,40,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,85.13,3362.92,0,24-48 months,6,84.07300000000001,31,6,3362.92,5,5,5,15,Champions
CUST-04009,Female,0,No,No,25,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,2052.41,0,24-48 months,2,82.09639999999999,46,2,2052.41,3,1,4,8,Potential Loyalists
CUST-04010,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.25,2454.84,0,24-48 months,5,90.92,44,5,2454.84,4,5,4,13,Champions
CUST-04011,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),103.35,903.17,1,0-12 months,3,112.89625,63,3,903.17,1,3,2,6,Potential Loyalists
CUST-04012,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,25.57,1142.79,0,24-48 months,3,24.843260869565217,25,3,1142.79,5,3,3,11,Loyal Customers
CUST-04013,Male,0,Yes,Yes,28,No,Yes,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,58.87,1610.95,1,24-48 months,5,57.533928571428575,43,5,1610.95,4,5,3,12,Champions
CUST-04014,Male,0,Yes,No,17,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,One year,No,Electronic check,85.31,1505.12,0,12-24 months,2,88.53647058823529,54,2,1505.12,2,1,3,6,Potential Loyalists
CUST-04015,Male,0,Yes,No,15,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,25.3,406.73,1,12-24 months,4,27.115333333333336,56,4,406.73,2,4,1,7,Potential Loyalists
CUST-04016,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,21.41,585.0,0,24-48 months,3,22.5,45,3,585.0,4,3,2,9,Loyal Customers
CUST-04017,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.11,4368.26,0,48+ months,6,75.3148275862069,13,6,4368.26,5,5,5,15,Champions
CUST-04018,Female,1,No,No,15,Yes,No,DSL,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,59.29,894.13,0,12-24 months,4,59.608666666666664,56,4,894.13,2,4,2,8,Potential Loyalists
CUST-04019,Male,1,Yes,No,19,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.67,705.77,0,12-24 months,2,37.14578947368421,52,2,705.77,3,1,2,6,Potential Loyalists
CUST-04020,Male,0,No,No,26,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,38.82,1075.78,1,24-48 months,3,41.37615384615385,45,3,1075.78,4,3,3,10,Loyal Customers
CUST-04021,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),107.5,2158.81,1,12-24 months,4,107.9405,51,4,2158.81,3,4,4,11,Loyal Customers
CUST-04022,Female,0,Yes,No,28,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,27.9,730.49,0,24-48 months,3,26.08892857142857,43,3,730.49,4,3,2,9,Loyal Customers
CUST-04023,Female,1,Yes,No,44,Yes,No,DSL,No,No,No,No,Yes,No internet service,Two year,No,Credit card (automatic),35.57,1520.16,0,24-48 months,2,34.549090909090914,27,2,1520.16,5,1,3,9,Loyal Customers
CUST-04024,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),39.39,1680.4,0,24-48 months,2,39.079069767441865,28,2,1680.4,5,1,4,10,Loyal Customers
CUST-04025,Male,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,95.32,4879.14,0,48+ months,5,95.66941176470588,20,5,4879.14,5,5,5,15,Champions
CUST-04026,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,37.52,348.08,1,0-12 months,3,43.51,63,3,348.08,1,3,1,5,At Risk
CUST-04027,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),67.73,526.26,0,0-12 months,3,87.71,65,3,526.26,1,3,1,5,At Risk
CUST-04028,Female,0,Yes,Yes,36,Yes,No,DSL,No,No,No,Yes,No internet service,No,One year,No,Electronic check,37.14,1324.72,0,24-48 months,2,36.79777777777778,35,2,1324.72,4,1,3,8,Potential Loyalists
CUST-04029,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.08,1472.78,1,12-24 months,3,64.03391304347826,48,3,1472.78,3,3,3,9,Loyal Customers
CUST-04030,Male,0,Yes,No,45,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,56.49,2462.31,0,24-48 months,3,54.717999999999996,26,3,2462.31,5,3,4,12,Champions
CUST-04031,Male,0,Yes,Yes,15,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,106.81,1591.43,0,12-24 months,5,106.09533333333334,56,5,1591.43,2,5,3,10,Loyal Customers
CUST-04032,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,85.93,2319.62,1,24-48 months,4,85.91185185185185,44,4,2319.62,4,4,4,12,Champions
CUST-04033,Male,0,No,No,25,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),48.43,1241.48,0,24-48 months,3,49.6592,46,3,1241.48,3,3,3,9,Loyal Customers
CUST-04034,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,88.78,1010.17,0,0-12 months,3,101.017,61,3,1010.17,1,3,2,6,Potential Loyalists
CUST-04035,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,34.57,1897.68,0,48+ months,4,35.14222222222222,17,4,1897.68,5,4,4,13,Champions
CUST-04036,Female,0,Yes,No,48,Yes,No phone service,No,No internet service,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),34.91,1679.99,0,24-48 months,1,34.99979166666667,23,1,1679.99,5,1,4,10,Loyal Customers
CUST-04037,Female,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),31.16,1919.68,0,48+ months,2,31.994666666666667,11,2,1919.68,5,1,4,10,Loyal Customers
CUST-04038,Male,0,No,No,30,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,83.75,2433.33,1,24-48 months,2,81.111,41,2,2433.33,4,1,4,9,Loyal Customers
CUST-04039,Male,0,Yes,No,41,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,One year,No,Electronic check,104.76,4307.64,0,24-48 months,4,105.06439024390245,30,4,4307.64,5,4,5,14,Champions
CUST-04040,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),39.38,1769.5,0,24-48 months,5,37.648936170212764,24,5,1769.5,5,5,4,14,Champions
CUST-04041,Female,0,No,No,16,No,No phone service,DSL,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.6,1407.99,1,12-24 months,3,87.999375,55,3,1407.99,2,3,3,8,Potential Loyalists
